,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
126,0.03044733625973181,20,100,type1,4000
104,0.03065085273682932,20,200,type2,3000
105,0.030702315674951977,20,200,type2,3000
106,0.03080007516125703,20,200,type2,3000
107,0.03096927190173576,20,200,type2,3000
108,0.030971281248799803,20,200,type2,3000
109,0.031409408319319716,20,200,type2,3000
110,0.03161579394973782,20,200,type2,3000
127,0.03164428898922453,20,100,type1,4000
128,0.03186931751100632,20,100,type1,4000
111,0.0320591544561807,20,200,type2,3000
129,0.03211026853604537,20,100,type1,4000
112,0.03219963845809255,20,200,type2,3000
113,0.032297128045423194,20,200,type2,3000
130,0.03229928623993123,20,100,type1,4000
131,0.032318082529753905,20,100,type1,4000
114,0.032344745686947896,20,200,type2,3000
132,0.03235102432999065,20,100,type1,4000
115,0.032386460772485345,20,200,type2,3000
133,0.032435000762247264,20,100,type1,4000
46,0.032525590067231006,20,300,type3,1000
116,0.03256944320680392,20,200,type2,3000
117,0.032577848682574295,20,200,type2,3000
118,0.03312098029316621,20,200,type2,3000
134,0.033296720278418006,20,100,type1,4000
119,0.03335301138168855,20,200,type2,3000
47,0.03355153658575561,20,300,type3,1000
135,0.03374699905482756,20,100,type1,4000
48,0.03397499230242991,20,300,type3,1000
120,0.03403275222671578,20,200,type2,3000
121,0.03404985287363561,20,200,type2,3000
136,0.03406851485807325,20,100,type1,4000
49,0.03407916549345747,20,300,type3,1000
122,0.03414722731862628,20,200,type2,3000
50,0.03422578715277335,20,300,type3,1000
123,0.0343854180059259,20,200,type2,3000
124,0.0344247886916787,20,200,type2,3000
137,0.03447893219169211,20,100,type1,4000
125,0.034550337589639886,20,200,type2,3000
126,0.034878793611329485,20,200,type2,3000
138,0.03498642163723604,20,100,type1,4000
127,0.03537456835697598,20,200,type2,3000
128,0.03554712426774615,20,200,type2,3000
139,0.03571734588208034,20,100,type1,4000
129,0.035875587765920106,20,200,type2,3000
51,0.036066105960441845,20,300,type3,1000
140,0.03615370016260881,20,100,type1,4000
130,0.0363089872763616,20,200,type2,3000
141,0.036326312865869875,20,100,type1,4000
142,0.03639818615225732,20,100,type1,4000
131,0.03650646028217853,20,200,type2,3000
143,0.036518790582398694,20,100,type1,4000
52,0.03669852114271744,20,300,type3,1000
132,0.03681554182529443,20,200,type2,3000
144,0.0368772801681633,20,100,type1,4000
133,0.03716160871455394,20,200,type2,3000
145,0.03747355222872583,20,100,type1,4000
134,0.03747912403121288,20,200,type2,3000
146,0.037726155829916244,20,100,type1,4000
147,0.03773003693203009,20,100,type1,4000
135,0.03780688765339359,20,200,type2,3000
148,0.03818242775682991,20,100,type1,4000
149,0.038223239743086605,20,100,type1,4000
136,0.03852012629055753,20,200,type2,3000
53,0.03878157396058365,20,300,type3,1000
150,0.038888714345181485,20,100,type1,4000
151,0.03893942035655433,20,100,type1,4000
152,0.03904940412749066,20,100,type1,4000
153,0.039145355270639164,20,100,type1,4000
137,0.03917185503482287,20,200,type2,3000
154,0.03942373226570636,20,100,type1,4000
138,0.03959265810671728,20,200,type2,3000
139,0.03971032650678515,20,200,type2,3000
140,0.0397837268084494,20,200,type2,3000
141,0.039923964386152616,20,200,type2,3000
142,0.04003039082861439,20,200,type2,3000
155,0.04020060664048746,20,100,type1,4000
156,0.04023225215888128,20,100,type1,4000
157,0.04036730195169564,20,100,type1,4000
158,0.040417370028551086,20,100,type1,4000
159,0.04049485565869442,20,100,type1,4000
160,0.040807240267740866,20,100,type1,4000
54,0.04083130859135771,20,300,type3,1000
143,0.040843682188608475,20,200,type2,3000
161,0.04108021768439836,20,100,type1,4000
162,0.04112935480639088,20,100,type1,4000
163,0.041201863919839696,20,100,type1,4000
164,0.041314996099083325,20,100,type1,4000
165,0.0418389144744699,20,100,type1,4000
166,0.0419084488521068,20,100,type1,4000
144,0.04201053283639187,20,200,type2,3000
167,0.04218296895846649,20,100,type1,4000
168,0.04221482655918737,20,100,type1,4000
169,0.04227581142883775,20,100,type1,4000
145,0.042382374918290666,20,200,type2,3000
170,0.042386384175118905,20,100,type1,4000
171,0.04239537837683676,20,100,type1,4000
55,0.04251966728409361,20,300,type3,1000
146,0.04253887178640637,20,200,type2,3000
172,0.04277631600243806,20,100,type1,4000
173,0.04284348291412418,20,100,type1,4000
147,0.04287888099707782,20,200,type2,3000
148,0.042890964790180855,20,200,type2,3000
174,0.04317991312300969,20,100,type1,4000
175,0.043347982432055863,20,100,type1,4000
176,0.04337168703159366,20,100,type1,4000
177,0.04343417775037927,20,100,type1,4000
178,0.04391144305380414,20,100,type1,4000
56,0.043919013544287726,20,300,type3,1000
179,0.04403524843526283,20,100,type1,4000
149,0.044246646309355465,20,200,type2,3000
150,0.04427850643720988,20,200,type2,3000
180,0.044363931012385845,20,100,type1,4000
181,0.044365669630147785,20,100,type1,4000
182,0.0443928874173605,20,100,type1,4000
183,0.04459785914119448,20,100,type1,4000
151,0.04482478912470963,20,200,type2,3000
184,0.04495181351083628,20,100,type1,4000
57,0.04499080844166036,20,300,type3,1000
185,0.04505612331597188,20,100,type1,4000
58,0.04505822076767825,20,300,type3,1000
152,0.04518597101959448,20,200,type2,3000
186,0.045258573069185536,20,100,type1,4000
187,0.04536789530324661,20,100,type1,4000
188,0.04548177218433051,20,100,type1,4000
59,0.045535303068690136,20,300,type3,1000
153,0.0455715085920093,20,200,type2,3000
189,0.04576471286934314,20,100,type1,4000
154,0.0458816900858186,20,200,type2,3000
190,0.045947926675294425,20,100,type1,4000
191,0.04597438308247635,20,100,type1,4000
192,0.046084091893323846,20,100,type1,4000
193,0.046328560223298836,20,100,type1,4000
194,0.04633772805050454,20,100,type1,4000
155,0.046352757139165104,20,200,type2,3000
195,0.04652024922471143,20,100,type1,4000
196,0.04654848936880275,20,100,type1,4000
156,0.046559107542120344,20,200,type2,3000
197,0.046568123950287275,20,100,type1,4000
198,0.04667712193766502,20,100,type1,4000
157,0.04672258945680541,20,200,type2,3000
199,0.04672759418873294,20,100,type1,4000
200,0.04683461691629113,20,100,type1,4000
158,0.047118011258579645,20,200,type2,3000
60,0.04741820778351109,20,300,type3,1000
61,0.04744327246634221,20,300,type3,1000
62,0.04744896610311063,20,300,type3,1000
201,0.04748942545035209,20,100,type1,4000
159,0.04765962668176405,20,200,type2,3000
202,0.04772249138349866,20,100,type1,4000
63,0.04773585173983225,20,300,type3,1000
160,0.047997645254672955,20,200,type2,3000
203,0.048157283338253545,20,100,type1,4000
64,0.04817755784811075,20,300,type3,1000
204,0.04823437710051741,20,100,type1,4000
65,0.04831126063097598,20,300,type3,1000
161,0.04833514190172654,20,200,type2,3000
205,0.04846347181278543,20,100,type1,4000
162,0.048554085802687504,20,200,type2,3000
206,0.048618795007085075,20,100,type1,4000
163,0.04907217145569194,20,200,type2,3000
207,0.04920629537434761,20,100,type1,4000
164,0.04920823028114369,20,200,type2,3000
208,0.049441675348812976,20,100,type1,4000
209,0.049509264484587964,20,100,type1,4000
210,0.049571135461315335,20,100,type1,4000
211,0.04959709077000435,20,100,type1,4000
165,0.04961168748359585,20,200,type2,3000
212,0.049619865822269765,20,100,type1,4000
213,0.04966041090071329,20,100,type1,4000
166,0.0497076190361289,20,200,type2,3000
214,0.04985219029258727,20,100,type1,4000
167,0.04988276068167209,20,200,type2,3000
66,0.04994061198015425,20,300,type3,1000
215,0.04996300519549779,20,100,type1,4000
67,0.04997107493460484,20,300,type3,1000
168,0.05017103110307043,20,200,type2,3000
216,0.050259999180186296,20,100,type1,4000
217,0.05038634604807866,20,100,type1,4000
218,0.05049843057557431,20,100,type1,4000
68,0.05055275909785091,20,300,type3,1000
219,0.05065546742644359,20,100,type1,4000
220,0.05100223657155416,20,100,type1,4000
169,0.05100998687667044,20,200,type2,3000
170,0.05135593156090999,20,200,type2,3000
171,0.05137875991637189,20,200,type2,3000
69,0.05158305789635937,20,300,type3,1000
172,0.05175026244595821,20,200,type2,3000
221,0.051766415703269605,20,100,type1,4000
222,0.0519775835004238,20,100,type1,4000
173,0.052114409050084146,20,200,type2,3000
223,0.05225879113622621,20,100,type1,4000
174,0.05265515458329779,20,200,type2,3000
175,0.05296948793525621,20,200,type2,3000
70,0.05305879946544848,20,300,type3,1000
71,0.05319435020337321,20,300,type3,1000
224,0.053268946409313844,20,100,type1,4000
176,0.053357291226424644,20,200,type2,3000
177,0.053482478414411984,20,200,type2,3000
225,0.053815033485058415,20,100,type1,4000
226,0.05389150884711661,20,100,type1,4000
178,0.053921490380305116,20,200,type2,3000
179,0.053938561055772515,20,200,type2,3000
72,0.05430745404057499,20,300,type3,1000
73,0.05430917231372678,20,300,type3,1000
180,0.05454305613858424,20,200,type2,3000
227,0.054548562450901845,20,100,type1,4000
181,0.05461063724644611,20,200,type2,3000
228,0.05469652216775467,20,100,type1,4000
229,0.05472014198627269,20,100,type1,4000
230,0.0548656230051203,20,100,type1,4000
182,0.055329100864083575,20,200,type2,3000
231,0.05536834694305628,20,100,type1,4000
74,0.05542642466308997,20,300,type3,1000
232,0.05546261672639923,20,100,type1,4000
183,0.05548685266864039,20,200,type2,3000
233,0.05555326685090837,20,100,type1,4000
184,0.05584055361791864,20,200,type2,3000
185,0.056148077833589674,20,200,type2,3000
234,0.05616637762018074,20,100,type1,4000
186,0.05624024529700919,20,200,type2,3000
187,0.056318904636956754,20,200,type2,3000
188,0.05642556717179963,20,200,type2,3000
235,0.05653264764112765,20,100,type1,4000
189,0.05654439982045635,20,200,type2,3000
236,0.05659494828279954,20,100,type1,4000
237,0.056791522776998025,20,100,type1,4000
190,0.05679785363906574,20,200,type2,3000
75,0.05688601283689103,20,300,type3,1000
238,0.0573079773675726,20,100,type1,4000
191,0.05730843416763653,20,200,type2,3000
239,0.05732415989274769,20,100,type1,4000
76,0.057399646690097755,20,300,type3,1000
240,0.05764080233631526,20,100,type1,4000
77,0.05770774642107508,20,300,type3,1000
192,0.05780448594999024,20,200,type2,3000
193,0.05783315822119106,20,200,type2,3000
241,0.05791029740700304,20,100,type1,4000
78,0.05796690202926065,20,300,type3,1000
194,0.05798617901822649,20,200,type2,3000
242,0.058415428247479334,20,100,type1,4000
243,0.05849742485495029,20,100,type1,4000
195,0.05863844602422534,20,200,type2,3000
196,0.058837082087826675,20,200,type2,3000
244,0.05903475974722476,20,100,type1,4000
245,0.05905866374523792,20,100,type1,4000
246,0.05917712906027304,20,100,type1,4000
247,0.05923070389574135,20,100,type1,4000
79,0.059332002388999126,20,300,type3,1000
248,0.059594192096353985,20,100,type1,4000
249,0.0596205061428562,20,100,type1,4000
197,0.05973952491019158,20,200,type2,3000
198,0.05978176711412008,20,200,type2,3000
80,0.05994217534912368,20,300,type3,1000
199,0.060165035064927534,20,200,type2,3000
250,0.0603733567678742,20,100,type1,4000
200,0.06040797886164594,20,200,type2,3000
201,0.06059843433183234,20,200,type2,3000
202,0.06081712334761652,20,200,type2,3000
251,0.060835757246199135,20,100,type1,4000
252,0.061007060953546195,20,100,type1,4000
203,0.061028805859810006,20,200,type2,3000
204,0.06114522847298934,20,200,type2,3000
205,0.061255754457285594,20,200,type2,3000
253,0.06140497657661293,20,100,type1,4000
206,0.061415229800242034,20,200,type2,3000
207,0.06145671802028257,20,200,type2,3000
254,0.06153069662275756,20,100,type1,4000
255,0.06153503511341385,20,100,type1,4000
208,0.06160030918769565,20,200,type2,3000
256,0.06163340238749771,20,100,type1,4000
257,0.06172703781958885,20,100,type1,4000
81,0.061790826284277726,20,300,type3,1000
258,0.06207317006634905,20,100,type1,4000
259,0.062079261467019066,20,100,type1,4000
260,0.062244385849441336,20,100,type1,4000
209,0.062322052291877914,20,200,type2,3000
210,0.06237442206754479,20,200,type2,3000
261,0.06238925058223673,20,100,type1,4000
211,0.06242466603081736,20,200,type2,3000
262,0.06268414631538133,20,100,type1,4000
263,0.06273954478943282,20,100,type1,4000
82,0.06289001697736775,20,300,type3,1000
264,0.06291791728141301,20,100,type1,4000
212,0.06309118382261628,20,200,type2,3000
213,0.063167525026784,20,200,type2,3000
83,0.06325245359882417,20,300,type3,1000
265,0.0634800311412954,20,100,type1,4000
266,0.06349176262872727,20,100,type1,4000
84,0.06361591087150968,20,300,type3,1000
267,0.06366691790908334,20,100,type1,4000
268,0.06405748847031652,20,100,type1,4000
214,0.0640583380732055,20,200,type2,3000
269,0.06445889306998018,20,100,type1,4000
85,0.06448100843729061,20,300,type3,1000
86,0.0645964932537961,20,300,type3,1000
215,0.06477011548061772,20,200,type2,3000
87,0.0648662019914024,20,300,type3,1000
216,0.06507257725901987,20,200,type2,3000
270,0.06526183507019383,20,100,type1,4000
271,0.06547060753617974,20,100,type1,4000
272,0.06553779190773865,20,100,type1,4000
88,0.06557197413289405,20,300,type3,1000
273,0.06560088028795955,20,100,type1,4000
274,0.06569276817653828,20,100,type1,4000
217,0.06576247752811981,20,200,type2,3000
218,0.06578516588855142,20,200,type2,3000
275,0.06582988797429304,20,100,type1,4000
219,0.06616054306535604,20,200,type2,3000
220,0.06617891854712876,20,200,type2,3000
221,0.06624397823330902,20,200,type2,3000
89,0.06643271826556398,20,300,type3,1000
222,0.06657271207656304,20,200,type2,3000
276,0.06667180187466494,20,100,type1,4000
277,0.06678770085832333,20,100,type1,4000
278,0.06699412549147944,20,100,type1,4000
279,0.06719943497317579,20,100,type1,4000
223,0.0672415828654343,20,200,type2,3000
224,0.067246417306549,20,200,type2,3000
225,0.06725450172779637,20,200,type2,3000
280,0.06726368625317512,20,100,type1,4000
281,0.06730686046196413,20,100,type1,4000
282,0.06731061119324894,20,100,type1,4000
226,0.06736415660865373,20,200,type2,3000
227,0.06739738551465235,20,200,type2,3000
228,0.06743338497846389,20,200,type2,3000
229,0.06747987415306556,20,200,type2,3000
230,0.06770331401878579,20,200,type2,3000
283,0.06798256970588702,20,100,type1,4000
284,0.06810168919107083,20,100,type1,4000
285,0.06824699884378603,20,100,type1,4000
286,0.06849832931205604,20,100,type1,4000
231,0.06876227850153246,20,200,type2,3000
232,0.06888591921523088,20,200,type2,3000
233,0.06888802660697659,20,200,type2,3000
287,0.06899709124613393,20,100,type1,4000
288,0.06903387444062073,20,100,type1,4000
234,0.06932020985892877,20,200,type2,3000
235,0.0696080514731649,20,200,type2,3000
236,0.06984150621504535,20,200,type2,3000
289,0.06999805795159544,20,100,type1,4000
290,0.07005212658911764,20,100,type1,4000
90,0.07025133578399433,20,300,type3,1000
291,0.07032549582489254,20,100,type1,4000
292,0.07054868894222292,20,100,type1,4000
293,0.07071483361958127,20,100,type1,4000
294,0.07079663673241868,20,100,type1,4000
295,0.07091647141251259,20,100,type1,4000
296,0.07102642156753182,20,100,type1,4000
297,0.07126675774532218,20,100,type1,4000
298,0.07131495298176387,20,100,type1,4000
299,0.07142422729027753,20,100,type1,4000
237,0.07152721983705072,20,200,type2,3000
300,0.07160950074912949,20,100,type1,4000
91,0.07163504357195324,20,300,type3,1000
238,0.07170365385757141,20,200,type2,3000
301,0.07204340532628487,20,100,type1,4000
239,0.07250247544585905,20,200,type2,3000
302,0.07260312773978066,20,100,type1,4000
303,0.07275270026633703,20,100,type1,4000
304,0.07289090008047644,20,100,type1,4000
305,0.07297046129121058,20,100,type1,4000
240,0.07330016575081598,20,200,type2,3000
306,0.07356555216033955,20,100,type1,4000
307,0.07382391129357518,20,100,type1,4000
308,0.07394441610830504,20,100,type1,4000
309,0.07465416897229524,20,100,type1,4000
310,0.07466275975925335,20,100,type1,4000
92,0.07472046973258742,20,300,type3,1000
311,0.07486894586069649,20,100,type1,4000
241,0.07492620120787577,20,200,type2,3000
312,0.0750229148669506,20,100,type1,4000
313,0.07531437433092263,20,100,type1,4000
93,0.07552631886697848,20,300,type3,1000
314,0.07568065288767958,20,100,type1,4000
242,0.0758686531836274,20,200,type2,3000
315,0.07597356542347822,20,100,type1,4000
316,0.0760223152715319,20,100,type1,4000
94,0.07608924388235962,20,300,type3,1000
243,0.07609118698917182,20,200,type2,3000
317,0.07635669458206555,20,100,type1,4000
244,0.07657060220542017,20,200,type2,3000
318,0.07697758120888515,20,100,type1,4000
245,0.07709376000920291,20,200,type2,3000
319,0.0773015910476269,20,100,type1,4000
